Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Exchange
AMAT,"Applied Materials, Inc.",20.18,24439357285,n/a,1972,Technology,Semiconductors,http://www.nasdaq.com/symbol/amat,nasdaq
AMCC,Applied Micro Circuits Corporation,9.71,720259145.8,n/a,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/amcc,nasdaq
AAOI,"Applied Optoelectronics, Inc.",24.96,316015689.6,n/a,2013,Technology,Semiconductors,http://www.nasdaq.com/symbol/aaoi,nasdaq
AREX,Approach Resources Inc.,21.01,827753870.9,n/a,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/arex,nasdaq
APRI,"Apricus Biosciences, Inc",2.135,80858176.07,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/apri,nasdaq
AQU,Aquasition Corp.,10.22,23613310,n/a,2013,Finance,Business Services,http://www.nasdaq.com/symbol/aqu,nasdaq
AQUUU,Aquasition Corp.,10.41,68578477.5,n/a,2012,Finance,Business Services,http://www.nasdaq.com/symbol/aquuu,nasdaq
AQUUW,Aquasition Corp.,0.26,0,n/a,2013,Finance,Business Services,http://www.nasdaq.com/symbol/aquuw,nasdaq
AQXP,"Aquinox Pharmaceuticals, Inc.",12.87,129282496.2,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aqxp,nasdaq
PETX,"Aratana Therapeutics, Inc.",18.78,553498019.6,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/petx,nasdaq
ARCW,"ARC Group Worldwide, Inc.",33.13,194449312.7,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/arcw,nasdaq
ABIO,"ARCA biopharma, Inc.",1.8,37763712,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/abio,nasdaq
ACGL,Arch Capital Group Ltd.,56.93,7617556622,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/acgl,nasdaq
ACAT,Arctic Cat Inc.,47.28,621430590,n/a,1990,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/acat,nasdaq
ARNA,"Arena Pharmaceuticals, Inc.",6.1,1337485970,n/a,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arna,nasdaq
ARCC,Ares Capital Corporation,17.53,5223430228,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/arcc,nasdaq
AGII,"Argo Group International Holdings, Ltd.",44.69,1184742938,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/agii,nasdaq
AGIIL,"Argo Group International Holdings, Ltd.",22.77,0,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/agiil,nasdaq
ARGS,"Argos Therapeutics, Inc.",9.37,178488736.5,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/args,nasdaq
ARIS,"ARI Network Services, Inc.",3.2,42783574.4,n/a,1991,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/aris,nasdaq
ARIA,"ARIAD Pharmaceuticals, Inc.",7.98,1486860700,n/a,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/aria,nasdaq
ARKR,Ark Restaurants Corp.,22.2,72360211.8,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/arkr,nasdaq
ABFS,Arkansas Best Corporation,35.26,912111145.3,n/a,1992,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/abfs,nasdaq
ARMH,ARM Holdings plc,49.01,6246123069,127445890,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/armh,nasdaq
ARTX,Arotech Corporation,5.82,116588620.4,n/a,1994,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artx,nasdaq
ARQL,"ArQule, Inc.",2.03,127612306.2,n/a,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arql,nasdaq
ARRY,Array BioPharma Inc.,4.47,560789549.3,n/a,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arry,nasdaq
ARRS,"ARRIS Group, Inc.",27.09,3857545024,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/arrs,nasdaq
AROW,Arrow Financial Corporation,26.43,326199060,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/arow,nasdaq
ARWR,Arrowhead Research Corporation,15.62,708009302,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/arwr,nasdaq
ARTNA,Artesian Resources Corporation,22.3,197109320.9,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/artna,nasdaq
ARTC,ArthroCare Corporation,48.23,1659223894,n/a,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/artc,nasdaq
ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",6.25,25290950,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artw,nasdaq
ARUN,"Aruba Networks, Inc.",18.76,2003001204,n/a,2007,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/arun,nasdaq
ASBB,"ASB Bancorp, Inc.",17.8,89509275.8,n/a,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/asbb,nasdaq
ASNA,"Ascena Retail Group, Inc.",17.24,2781799938,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/asna,nasdaq
ASCMA,"Ascent Capital Group, Inc.",74.79,1052673363,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ascma,nasdaq
ASTI,"Ascent Solar Technologies, Inc.",0.611,36993782.58,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/asti,nasdaq
APWC,Asia Pacific Wire & Cable Corporation Limited,2.73,37727696.37,n/a,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/apwc,nasdaq
ASMI,ASM International N.V.,39.65,109404103.9,2759246,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asmi,nasdaq
ASML,ASML Holding N.V.,91.83,8380725368,91263480,1995,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asml,nasdaq
AZPN,"Aspen Technology, Inc.",41.71,3858376418,n/a,1994,Technology,EDP Services,http://www.nasdaq.com/symbol/azpn,nasdaq
ASBC,Associated Banc-Corp,17.69,2855707862,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asbc,nasdaq
ASBCW,Associated Banc-Corp,2.27,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asbcw,nasdaq
ASFI,"Asta Funding, Inc.",8.26,107167214.1,n/a,1995,Finance,Finance Companies,http://www.nasdaq.com/symbol/asfi,nasdaq
ATEA,"Astea International, Inc.",2.99,10726024.01,n/a,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/atea,nasdaq
ASTE,"Astec Industries, Inc.",43.56,995849684.3,n/a,1986,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/aste,nasdaq
ALOT,"Astro-Med, Inc.",11.65,87890978.5,n/a,1983,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/alot,nasdaq
ATRO,Astronics Corporation,61.14,1092998129,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/atro,nasdaq
ASTC,Astrotech Corporation,2.42,47921776.54,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/astc,nasdaq
ASUR,Asure Software Inc,6.44,38206227.36,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/asur,nasdaq
ATAI,ATA Inc.,4.03,49897763.37,12381579,2008,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/atai,nasdaq
ATHN,"athenahealth, Inc.",159.39,5958212898,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/athn,nasdaq
AFCB,Athens Bancshares Corporation,20.45,37844565.5,n/a,2010,Finance,Savings Institutions,http://www.nasdaq.com/symbol/afcb,nasdaq
ATHX,"Athersys, Inc.",3.25,249059518.5,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/athx,nasdaq
AAME,Atlantic American Corporation,3.659,77574978.58,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/aame,nasdaq
ACFC,Atlantic Coast Financial Corporation,4.15,64362603.15,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/acfc,nasdaq
ATNI,"Atlantic Tele-Network, Inc.",65.45,1079942999,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/atni,nasdaq
ATLC,Atlanticus Holdings Corporation,2.05,31462426.25,n/a,1995,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/atlc,nasdaq
AAWW,Atlas Air Worldwide Holdings,34.38,860828065,n/a,n/a,Transportation,Transportation Services,http://www.nasdaq.com/symbol/aaww,nasdaq
AFH,"Atlas Financial Holdings, Inc.",13.16,124029499.4,n/a,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afh,nasdaq
ATML,Atmel Corporation,8.11,3450417480,n/a,1991,Technology,Semiconductors,http://www.nasdaq.com/symbol/atml,nasdaq
ATMI,ATMI Inc.,33.99,1126708950,n/a,1993,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/atmi,nasdaq
ATOS,Atossa Genetics Inc.,1.73,31182945.52,n/a,2012,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atos,nasdaq
ATRC,"AtriCure, Inc.",18.1,493539487.5,n/a,2005,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atrc,nasdaq
ATRI,ATRION Corporation,305.01,605324371.1,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atri,nasdaq
ATTU,Attunity Ltd.,9.18,133360540.6,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/attu,nasdaq
AUBN,"Auburn National Bancorporation, Inc.",24.75,90168531.75,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/aubn,nasdaq
ADNC,"Audience, Inc.",12.67,282043905.2,n/a,2012,Technology,Semiconductors,http://www.nasdaq.com/symbol/adnc,nasdaq
AUDC,AudioCodes Ltd.,7.14,305299181.5,n/a,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/audc,nasdaq
ASPX,"Auspex Pharmaceuticals, Inc.",30.35,683680428.3,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aspx,nasdaq
ADAT,Authentidate Holding Corp.,0.98,37569065.38,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/adat,nasdaq
ABTL,Autobytel Inc.,12.03,107184136.1,n/a,1999,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/abtl,nasdaq
ADSK,"Autodesk, Inc.",48.34,10982124882,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/adsk,nasdaq
ADP,"Automatic Data Processing, Inc.",76.95,37076474149,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/adp,nasdaq
AMAP,AutoNavi Holdings Limited,20.13,593738094.2,29495186,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/amap,nasdaq
AUXL,"Auxilium Pharmaceuticals, Inc.",26.51,1318781544,n/a,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/auxl,nasdaq
AVGO,Avago Technologies Limited,64.11,16016623546,n/a,2009,Technology,Semiconductors,http://www.nasdaq.com/symbol/avgo,nasdaq
AVNR,"Avanir Pharmaceuticals, Inc.",3.55,540651030.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/avnr,nasdaq
AVEO,"AVEO Pharmaceuticals, Inc.",1.51,78208343.55,n/a,2010,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aveo,nasdaq
AVNW,"Aviat Networks, Inc.",1.62,100684265.2,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/avnw,nasdaq
CAR,"Avis Budget Group, Inc.",46.78,5002778851,n/a,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/car,nasdaq
AWRE,"Aware, Inc.",5.76,130316400,n/a,1996,Technology,Semiconductors,http://www.nasdaq.com/symbol/awre,nasdaq
ACLS,"Axcelis Technologies, Inc.",2.11,234091466.5,n/a,2000,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/acls,nasdaq
AXGN,"AxoGen, Inc.",2.87,49862289.4,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/axgn,nasdaq
AXTI,AXT Inc,2.2,71730907.6,n/a,1998,Technology,Semiconductors,http://www.nasdaq.com/symbol/axti,nasdaq
BCOM,B Communications Ltd.,16.25,485696981.3,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/bcom,nasdaq
BOSC,B.O.S. Better Online Solutions,6.54,8490326.1,n/a,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/bosc,nasdaq
BEAV,"B/E Aerospace, Inc.",85.64,9000593576,n/a,1990,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/beav,nasdaq
BIDU,"Baidu, Inc.",150.6599,41561430223,275862590,2005,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/bidu,nasdaq
BCPC,Balchem Corporation,51.19,1551446863,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/bcpc,nasdaq
BWINA,"Baldwin & Lyons, Inc.",24.2501,361988517.7,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/bwina,nasdaq
BWINB,"Baldwin & Lyons, Inc.",26.21,391244533,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/bwinb,nasdaq
BLDP,"Ballard Power Systems, Inc.",4.29,469159586.6,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bldp,nasdaq
BANC,"Banc of California, Inc.",12,243353976,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banc,nasdaq
BANCL,"Banc of California, Inc.",25.53,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bancl,nasdaq
BANCP,"Banc of California, Inc.",25.8,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bancp,nasdaq
BANF,BancFirst Corporation,55.54,852148998.1,n/a,1993,Finance,Major Banks,http://www.nasdaq.com/symbol/banf,nasdaq
BANFP,BancFirst Corporation,27.024,27024000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banfp,nasdaq
BKMU,Bank Mutual Corporation,6.21,289083473.6,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bkmu,nasdaq
BOCH,Bank of Commerce Holdings (CA),6.75,94419519.75,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/boch,nasdaq
BMRC,Bank of Marin Bancorp,45.1,266130184.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bmrc,nasdaq
BKSC,Bank of South Carolina Corp.,14.8188,66112416.49,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bksc,nasdaq
BOTJ,"Bank of the James Financial Group, Inc.",9.1,30620353.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/botj,nasdaq
OZRK,Bank of the Ozarks,65.92,2435055268,n/a,1997,Finance,Major Banks,http://www.nasdaq.com/symbol/ozrk,nasdaq
BFIN,BankFinancial Corporation,9.96,210175581.4,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bfin,nasdaq
BANR,Banner Corporation,40.43,787784371.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banr,nasdaq
BBSI,"Barrett Business Services, Inc.",57.99,415978043.3,n/a,1993,Technology,Professional Services,http://www.nasdaq.com/symbol/bbsi,nasdaq
BSET,"Bassett Furniture Industries, Incorporated",15.03,163343019,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/bset,nasdaq
BAXS,"Baxano Surgical, Inc.",1.02,48109385.28,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/baxs,nasdaq
BYBK,"Bay Bancorp, Inc.",5.0431,47224924.82,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bybk,nasdaq
BYLK,Baylake Corp,12.72,98306481.84,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bylk,nasdaq
BV,"Bazaarvoice, Inc.",7.34,564398789.1,n/a,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bv,nasdaq
BBCN,"BBCN Bancorp, Inc.",17.05,1354478001,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbcn,nasdaq
BCBP,"BCB Bancorp, Inc. (NJ)",13.16,109778640.7,n/a,2005,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bcbp,nasdaq
BECN,"Beacon Roofing Supply, Inc.",38.29,1885965028,n/a,2004,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/becn,nasdaq
BBGI,"Beasley Broadcast Group, Inc.",8.95,206125436.3,n/a,2000,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/bbgi,nasdaq
BEBE,"bebe stores, inc.",6.16,487717507.2,n/a,1998,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/bebe,nasdaq
BBBY,Bed Bath & Beyond Inc.,68.43,14570611375,n/a,1992,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/bbby,nasdaq
BELFA,Bel Fuse Inc.,19.28,221924155.9,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/belfa,nasdaq
BELFB,Bel Fuse Inc.,21.4,246326604.6,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/belfb,nasdaq
BNCL,"Beneficial Mutual Bancorp, Inc.",13.16,1008978858,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bncl,nasdaq
BNFT,"Benefitfocus, Inc.",49.21,1207178679,n/a,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bnft,nasdaq
BGMD,"BG Medicine, Inc.",1.98,55279388.34,n/a,2011,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/bgmd,nasdaq
BGCP,"BGC Partners, Inc.",6.36,1389285307,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/bgcp,nasdaq
BGFV,Big 5 Sporting Goods Corporation,15.51,345959871.5,n/a,2002,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bgfv,nasdaq
BIND,"BIND Therapeutics, Inc.",11.96,196509964,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bind,nasdaq
BASI,"Bioanalytical Systems, Inc.",2.5021,19930194.81,n/a,1997,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/basi,nasdaq
BIOC,"Biocept, Inc.",7.13,32244412.54,n/a,2014,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/bioc,nasdaq
BCRX,"BioCryst Pharmaceuticals, Inc.",10.14,607885009.7,n/a,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/bcrx,nasdaq
BIOD,Biodel Inc.,2.78,58590918.6,n/a,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/biod,nasdaq
BDSI,"BioDelivery Sciences International, Inc.",8.02,384417254.5,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bdsi,nasdaq
BIOF,BioFuel Energy Corp.,3.14,19589740.94,n/a,2007,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/biof,nasdaq
BIIB,Biogen Idec Inc.,294.12,69528182692,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/biib,nasdaq
BIOL,"Biolase, Inc.",2.41,90152183.45,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/biol,nasdaq
BLFS,"BioLife Solutions, Inc.",3.7099,18660500.21,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/blfs,nasdaq
BLRX,BioLineRx Ltd.,2.21,21542154.01,9747581,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/blrx,nasdaq
BMRN,BioMarin Pharmaceutical Inc.,66.26,9516474822,n/a,1999,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bmrn,nasdaq
BPTH,Bio-Path Holdings Inc,2.66,224072739.5,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bpth,nasdaq
BRLI,"Bio-Reference Laboratories, Inc.",27.93,774125866.9,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/brli,nasdaq
BIOS,"BioScrip, Inc.",6.75,460262837.3,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/bios,nasdaq
BSTC,BioSpecifics Technologies Corp,25.5,162905934,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bstc,nasdaq
BSPM,"Biostar Pharmaceuticals, Inc.",2,24692226,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bspm,nasdaq
BOTA,"Biota Pharmaceuticals, Inc.",5.76,201950847.4,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/bota,nasdaq
BEAT,"BioTelemetry, Inc.",9.83,255937988.9,n/a,2008,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/beat,nasdaq
BDMS,"Birner Dental Management Services, Inc.",17.8,32975657,n/a,1998,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/bdms,nasdaq
BJRI,"BJ&#39;s Restaurants, Inc.",32.49,921238842.2,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bjri,nasdaq
BBOX,Black Box Corporation,23.7,371324110.8,n/a,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/bbox,nasdaq
BDE,"Black Diamond, Inc.",12.08,392337223.8,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/bde,nasdaq
BLKB,"Blackbaud, Inc.",30.64,1413115850,n/a,2004,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/blkb,nasdaq
BBRY,BlackBerry Limited,8.41,4428301925,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/bbry,nasdaq
HAWK,"Blackhawk Network Holdings, Inc.",25.63,1346253426,n/a,2013,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/hawk,nasdaq
BKCC,BlackRock Kelso Capital Corporation,9.18,684095151.4,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/bkcc,nasdaq
ADRA,BLDRS Asia 50 ADR Index Fund,28.0199,26618905,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adra,nasdaq
ADRD,BLDRS Developed Markets 100 ADR Index Fund,24.47,56281000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adrd,nasdaq
ADRE,BLDRS Emerging Markets 50 ADR Index Fund,36.13,204134500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adre,nasdaq
ADRU,BLDRS Europe 100 ADR Index Fund,24.5001,18375075,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adru,nasdaq
BLMN,"Bloomin&#39; Brands, Inc.",23.69,2959079735,n/a,2012,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/blmn,nasdaq
BCOR,"Blucora, Inc.",19.11,806212355.1,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/bcor,nasdaq
NILE,"Blue Nile, Inc.",34.2,436810266,n/a,2004,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/nile,nasdaq
BLUE,"bluebird bio, Inc.",22.32,539464199.8,n/a,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/blue,nasdaq
